rally,serve,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player,id,outcome
9,2,F,9.660696906,0.672502734,0.889366543,8.091605911,False,False,5.596294437999999,4.5768,0.6722,9.963,0.8468,25.77620005,0.269735187,2.193183052,7.676056244,15.0616,2.0908,True,V,0.843865098,True,3159,W
7,2,B,32.96512277,1.188964824,2.889372358,3.259560915,False,False,4.656215468,13.6718,3.1308,13.332,1.513,24.29691144,1.429482502,1.259595222,0.921068181,13.7222,2.5678,True,B,0.6820094329999999,True,2515,UE
9,1,F,24.71782936,-0.474687569,1.746814726,10.66983111,False,False,3.731751289,14.4238,3.044,13.545,0.5828,25.15959378,0.8594770079999999,0.650230464,0.290908348,12.4786,0.5732,False,B,0.585709763,True,4982,FE
4,2,U,12.40491713,-0.947000037,0.851704551,9.378867667,True,False,0.312129524,15.371,0.916,15.118,0.7332,38.99841278,0.510982841,1.037739273,4.140363139,12.1722,1.9112,False,U,0.35871853600000003,False,8107,FE
3,2,B,27.36496953,0.407816758,1.89063818,5.157236507,False,False,1.741706313,12.3038,1.99,11.8676,0.3038,32.48314174,0.5199464429999999,2.535362627,4.187192951,10.6286,3.4202,False,B,0.372218698,True,3303,W
9,2,F,34.09376992,0.442050706,0.847508635,3.255222194,False,False,7.604835001,7.6318,2.31,15.220999999999998,1.8226,15.10813878,0.926460569,1.666020159,7.452415123,10.4384,1.7738,False,F,0.853144683,True,2932,W
5,1,U,20.81632096,-0.946999706,3.761675088,0.560643386,False,True,5.277628376,14.7482,4.796,13.1594,0.2368,31.88585465,1.066975868,0.6169167520000001,2.9340281960000003,13.0208,0.6506,True,U,0.482812856,True,1208,UE
3,1,B,33.43577012,1.030384067,0.046850839000000005,1.814549388,False,True,1.200964179,12.4724,1.5954,11.3294,1.964,27.86943,0.813757795,3.971882079,2.280934446,11.687,4.3886,False,F,0.468649383,True,3272,UE
3,2,B,30.61125996,1.141460045,0.72233219,1.275303134,False,True,1.044998488,12.9328,0.9472,12.3406,0.0862,38.08181248,0.398966454,2.735103548,2.588079038,11.2844,1.9268,False,F,0.327549652,True,8283,FE
3,1,F,30.22453427,0.654397894,0.823044659,3.355882681,True,False,0.925235581,12.182,2.9472,11.9298,2.057,36.24092656,0.174917054,2.466191034,5.572340143,11.3038,4.8012,False,F,0.363566504,True,7746,UE
3,1,F,32.04211138,0.271486397,0.62060117,4.685508723,False,False,1.0640328,11.5974,0.6442,10.866,1.4169999999999998,30.0186949,0.238827442,3.8988593,5.98891415,12.356,4.8712,False,F,0.477971186,True,1736,W
5,1,U,20.9526599,3.034671847,1.089778525,1.454289426,True,False,0.0,14.532,0.688,14.532,0.688,41.18553738,0.48668224,1.3615759509999998,4.534848686,12.8358,0.1198,True,F,0.364703569,True,4826,FE
3,2,B,18.88602169,1.864693245,4.551511225,6.372136173,True,False,0.576951332,12.3844,1.5328,11.8216,1.6598,34.97085432,0.201655454,4.107621186,4.573756942,11.1566,2.3308,False,F,0.345658772,True,8009,FE
5,2,F,36.86689452,1.6924099469999998,2.262149832,0.596314154,False,True,3.250136889,14.5632,3.5082,14.3144,0.2676,32.57085195,0.888445907,1.072756001,3.372368345,13.1688,1.6934,False,F,0.473330114,True,4228,UE
17,2,U,37.19520494,-0.045985334,1.7560981080000002,8.186915119,False,False,3.493708952,14.9592,1.1856,15.3372,2.2876,31.50299208,1.106901539,2.943984808,4.026719963,14.8378,1.693,False,F,0.557625855,True,4733,UE
4,1,U,22.99176432,3.0317548010000004,1.583811984,0.608125488,False,True,2.914583209,14.8926,2.7402,13.7428,0.062,40.22104708,0.26900677,0.937262292,4.555771815,12.3768,0.6952,True,F,0.347047891,False,8857,FE
3,1,B,28.66713625,0.338029091,0.10036228,4.242209155,True,False,0.973531386,11.42,0.8278,10.748,1.5322,31.84844741,0.472169952,3.337999005,3.373651892,12.1248,5.3542,False,F,0.432628062,True,7900,UE
4,1,B,33.11343212,1.190018337,0.517581119,1.507573291,True,False,2.732701528,14.2064,3.3096,13.4104,0.6954,33.73449912,0.925542302,0.552450616,2.669582667,13.3502,1.2036,False,F,0.489812535,False,8483,UE
4,1,F,36.11697927,1.396676389,0.053172121,0.203069887,False,False,3.222394172,14.3102,3.2236,13.5184,0.1,33.85665264,0.7033696070000001,1.261321142,3.567064922,12.8542,0.5652,True,F,0.443426799,False,4199,W
7,2,F,25.90690968,2.003197375,2.7065325810000003,1.969362132,False,True,3.74481716,14.7086,1.7728,14.0202,1.9082,33.49728565,0.240502705,1.308722397,5.382891813,14.0142,0.6824,False,B,0.489372229,True,4173,FE
4,1,U,23.00562213,-0.946999909,2.850961348,3.187340696,False,True,3.180779175,14.827,3.549,14.7566,0.369,35.42841285,1.305834472,1.336967159,2.082427706,14.1334,2.9282,False,F,0.483398801,False,7813,UE
11,2,F,39.57397069,-0.15313407699999998,0.6908380390000001,6.409879816,False,False,6.058966777,13.1266,2.563,14.1634,3.4066,22.69472998,0.347781113,2.2093099080000003,4.513948599,7.5182,0.3742,True,F,0.35059128100000003,True,1889,FE
7,2,F,32.77689587,-0.285989427,1.461899649,7.61037714,False,False,3.810866007,9.4382,2.0152,13.2016,1.4156,20.89142618,0.458705102,3.312534002,6.184135361,13.895,2.6376,False,B,0.8199424559999999,True,721,UE
6,1,F,24.18146807,0.238536076,2.225180314,5.311032617,False,False,5.005643683,5.3558,0.8016,10.2666,0.1682,22.63365847,1.568350343,3.844031706,6.834094042,13.977,5.6320000000000014,False,V,0.933373829,False,8264,W
14,1,F,41.96276259,0.911275901,0.8209827470000001,0.994731376,False,True,3.097027762,14.5058,2.9506,15.0058,0.1058,34.03902402,1.136303497,1.239260124,3.207097047,14.4936,0.9252,True,F,0.511579806,False,7027,UE
3,1,B,30.95880965,0.415001632,1.076946583,2.589345674,False,False,1.308857334,12.4478,1.1516,11.4122,0.3512,31.09792497,0.473830561,2.690333934,3.5758673739999995,12.0166,1.5976,False,F,0.431845016,True,1499,W
4,1,F,46.29148528,0.555455148,0.604160561,4.295589426,False,False,2.811745707,12.5504,1.8118,11.606,4.4602,19.02748827,3.5066988789999995,1.115391951,2.340274491,13.6078,0.8362,True,B,1.027406441,False,6040,W
6,2,U,34.27807019,1.034723285,0.137607464,0.117872196,False,True,0.760454443,14.692,2.7106,14.0434,2.3136,38.3999575,0.6793057859999999,1.7262714019999998,2.371416308,12.8432,3.2324,False,F,0.391593946,False,6872,UE
3,1,F,12.5939248,0.109465522,1.423799336,10.02756844,False,False,1.553750109,10.2316,0.0854,10.5352,1.4384,21.3016116,1.20751187,3.599838938,5.988866728,12.8458,3.067,False,B,0.740985325,True,354,W
3,1,B,30.36368885,-0.139717064,2.292644136,7.236171792,False,False,0.809830921,12.1396,0.7144,11.3792,0.4358,28.86766714,0.246768043,3.853344487,5.235409467,12.4862,3.4352,False,B,0.4896560720000001,True,7950,FE
4,1,F,35.44908005,-0.073039005,1.295233262,7.307497799,False,False,2.86416371,14.2656,3.0134,13.4916,0.2558,32.88073123,0.556846673,2.632356588,2.785496106,13.1174,1.4794,False,B,0.46621179,False,1073,UE
5,2,B,33.91579875,0.999631622,1.118952304,0.170376542,True,False,3.70683609,13.073,2.5684,13.4598,1.1182,32.41263251,0.22728951,0.573277481,6.721888259,14.4794,3.3528,False,F,0.550581943,True,3844,UE
5,1,F,43.87858396,0.805986993,3.057324276,7.626769986,False,False,4.118467958,2.8796,0.8696,6.937,0.163,15.67034288,3.133917704,1.4186765280000002,1.610046598,13.594,1.7066,True,V,0.334085749,True,8693,W
10,2,F,23.60811382,-0.162642072,3.48529226,8.713134505,False,False,3.488479468,15.7512,1.2346,15.211,2.2118,43.68605734,0.221581806,0.944618873,4.522754319,13.4308,4.9418,False,F,0.346165306,False,1819,FE
4,2,F,39.08710095,1.266373751,0.35795130700000005,0.08627932599999999,True,True,1.7890595740000002,12.9726,3.0644,12.958,1.2754,32.47777884,0.618916713,2.157016403,4.885514207,13.09,4.9689999999999985,False,F,0.488107181,False,1387,UE
5,2,F,41.38436196,-0.057878143,1.953510204,7.107141805,False,False,2.946520232,13.8322,1.7794,13.05,1.0614,29.67821365,1.324843201,3.358860925,2.51414071,12.6692,0.5822,False,F,0.495912196,True,1121,UE
4,1,F,35.89943377,-0.507031542,1.447422355,8.481825892,False,False,2.424723399,13.4588,2.6662,13.2838,0.2478,38.36002617,0.479659263,1.615156188,2.662005109,7.2946,0.7588,False,F,0.187679798,False,699,FE
8,1,F,34.74109389,0.664333803,0.119812424,1.061567366,True,False,5.356412837,11.8724,1.9746,13.5522,3.1116,34.11712689,0.204024093,2.886338649,6.798071482,15.4344,2.3076,True,F,0.5386889810000001,False,679,UE
3,2,F,37.77917292,0.470515643,0.502017837,2.262396712,False,False,1.826411213,11.4746,2.9646,11.481,1.1382,23.59165095,0.6274099439999999,3.232093104,3.976527339,11.244000000000002,3.2652,False,B,0.535470569,True,8931,W
18,1,B,26.45442483,-0.603763024,2.320044373,10.2475293,False,False,0.220813858,12.81,1.459,12.666,1.6264,36.83371237,0.5568784720000001,1.258242777,1.6024823330000002,15.1822,2.194,False,F,0.387232583,False,4382,FE
3,1,F,35.29082942,0.330120054,2.145208985,6.181453639,False,False,1.50275704,12.6114,1.5976,11.1358,1.3132,21.94131967,1.799309937,3.873385665,3.602647695,13.3124,2.4054,False,F,0.736446423,True,5583,W
4,2,F,34.93981654,-0.065381645,2.462025536,8.480978468,False,False,5.251630581000001,14.3206,2.9228,12.4132,1.9702,28.52081885,1.215763719,0.752681044,2.837907002,12.2888,1.9176,False,F,0.5145400729999999,False,1326,UE
4,2,B,32.40936466,-0.090167648,2.959855428,8.381626642,False,False,1.268734503,13.3378,0.9072,12.8548,0.266,31.8501329,0.871943549,1.74913094,3.683184421,12.7236,3.4914,False,F,0.457242065,False,1241,UE
10,2,F,36.79288248,0.372750228,0.363114058,0.867092807,False,False,2.811802219,11.1182,2.2878,12.2558,0.2836,36.14543153,0.56339411,2.063784027,4.781560105,15.5014,3.2778,True,F,0.53665172,False,2337,W
3,1,F,41.76258463,0.564181303,0.186826832,0.294790363,True,False,4.533492698,7.812,3.6986,10.957,0.4334,19.23007438,0.941761941,1.391515175,7.991340841,12.9426,4.921,False,F,0.907096702,True,3476,UE
3,1,F,33.47194396,0.23565728,1.67171738,4.064386092,False,False,3.237387125,8.1354,2.1204,11.2568,1.2616,19.08198246,0.710858221,4.0830732360000015,6.821035799,12.598,4.2706,False,B,0.7921376379999999,True,6070,W
10,1,F,27.12955253,0.713718813,0.255728901,5.957463941,True,False,4.928544337,9.9666,5.436,13.3758,1.8768,26.30386973,0.544179135,0.856253177,4.856347052,16.0748,4.419,False,B,0.792216971,False,492,UE
7,1,V,37.54258893,0.975674493,0.053913607,8.754586169,False,False,5.476285197,14.1276,3.0912,14.3442,2.3808,27.35685826,0.10057634,1.525001165,4.241438699,6.0126,0.4044,True,F,0.220018224,True,2861,FE
9,2,B,15.72796601,1.261030359,1.050594563,1.4589144719999998,False,True,1.49685207,3.7926,0.16699999999999998,5.2102,0.6476,36.26752646,0.444903874,2.429318396,8.41086563,15.3622,3.6952,True,V,0.51459326,True,1297,FE
3,2,F,40.87179063,0.658675251,0.162258559,1.93089071,True,False,0.286172885,11.3486,0.5746,11.46,0.311,21.9517569,0.8568165740000001,3.1761473810000003,5.359302673,10.8542,2.6418,False,B,0.544944532,True,5578,UE
3,2,B,24.93859571,1.5733173480000002,0.49154123,2.654728446,True,False,1.654413793,11.5386,1.272,11.2648,0.3596,23.72488826,0.241666985,2.605029818,5.3023394260000005,11.217,1.8452,False,B,0.517001681,True,4383,UE
14,2,F,31.39722395,-0.331493757,3.932017658,9.396648346000001,False,False,5.761219333,15.4148,3.4814,16.573,2.1622,35.60868414,0.442461604,1.190918501,5.316473623,13.5912,0.402,False,F,0.445427898,False,1287,FE
8,1,F,35.23492078,1.105939234,0.737986123,0.89715106,False,True,2.185035249,12.3338,2.3064,13.709,0.6084,24.45818755,0.341274621,2.910057962,3.681870202,12.697,0.8062,False,B,0.600557653,False,469,UE
10,1,F,39.06854586,-0.15938589,1.876839545,8.240342259,False,False,1.301969109,14.7392,3.3594,14.7082,2.0578,31.51588814,0.73727515,2.959147558,4.652900669,13.3306,3.672,False,F,0.502262385,False,147,UE
5,1,B,31.37615433,1.251125374,0.300690625,0.5615264179999999,False,True,2.55836608,14.143,4.043,14.337,1.492,35.40178538,1.12329109,0.596006196,1.7518316269999998,12.7136,3.3344,False,B,0.410312055,True,6714,FE
15,2,B,34.69745951,1.593458967,3.37488355,0.937517704,False,True,2.8750674710000004,16.3922,3.843,15.7658,1.037,33.93149086,0.998527858,0.722559952,0.862164253,10.8116,3.0338,False,F,0.375315752,True,7272,UE
4,1,V,16.08393989,3.310605145,0.428107348,1.307513635,False,False,3.005570961,15.2552,1.9712,13.5364,0.4944,35.76490343,0.441109179,0.936582977,1.055448631,10.4978,1.786,False,F,0.312620535,False,281,FE
4,1,B,39.649397,1.202735474,0.423539809,4.4294309730000005,False,True,2.951234765,14.9022,4.5192,14.178,1.6582,34.77060187,0.5717797379999999,0.8782796359999999,4.825406792,12.648,4.0366,False,F,0.442861223,False,1271,UE
12,2,F,35.25851699,0.7625001370000001,1.3325167690000002,6.07565152,False,False,3.358510747,4.6766,1.1892,8.0204,0.8752,22.97330118,2.58104401,2.663845239,7.587292817000001,16.4694,1.999,True,V,0.941321536,False,9419,W
7,1,B,38.27642772,0.366173814,0.662020733,3.637478888,False,False,2.547036003,14.3082,2.4788,13.6488,0.0186,32.48775213,0.8246728720000001,1.451475152,4.505947648,14.7728,0.8604,False,F,0.5460640170000001,True,8549,W
6,2,B,21.46701164,0.157263451,1.203411672,2.504676031,False,False,5.198296244,4.6718,0.8982,9.4258,1.2046,24.23129731,0.64671443,2.397998492,7.932681237000001,14.928,2.0946,True,V,0.784136298,False,3767,UE
9,2,F,42.12981786,0.489465227,0.113543943,3.099764652,True,False,2.188298343,12.6174,3.4346,12.7984,1.2538,28.44294229,0.752585671,3.1203258010000003,5.721990345,14.2284,1.8026,False,B,0.5803960029999999,True,1711,UE
8,2,B,18.2164833,1.335767027,2.801390643,8.36002524,True,False,3.044939704,13.558,5.2398,15.0616,2.592,30.38415643,0.07683952599999999,2.455434029,8.140243374,11.4558,4.1634,False,B,0.449406786,False,905,FE
4,1,F,39.82245176,1.487223145,3.095278429,1.545565116,True,True,5.270401598,16.5856,2.8834,15.357,2.2418,36.30384414,0.331762827,1.051929479,3.620494072,9.804,2.3268,False,F,0.288778299,False,6884,FE
9,2,B,23.58837374,1.964296542,1.27855613,0.343011501,False,True,4.789400631,13.3948,0.9228,12.23,3.7228,38.07614297,0.621285609,1.596787493,2.760823824,14.4382,4.3434,False,F,0.445830149,True,7721,FE
14,2,F,38.94157986,0.232526235,0.320771194,4.432641638,True,False,5.986866683,15.8558,4.4830000000000005,16.1466,1.4968,31.62860703,0.663957961,1.034978988,3.728303925,10.6318,1.9126,True,F,0.383830598,False,8156,FE
9,2,B,41.31719016,0.8098065090000001,0.98751303,1.01226692,False,True,4.316686753,13.3338,0.2226,12.9262,4.0748,26.76558923,0.613778733,3.517371447,4.743003942,13.0752,0.3366,True,B,0.550799613,True,6387,UE
6,1,F,37.27607955,-0.116692807,2.297224161,8.049825439,False,False,6.586795764,12.5146,3.5456,13.8058,2.9134,23.49077075,1.153196205,2.595848405,2.619993289,14.1376,1.6584,True,B,0.7296035829999999,False,7710,UE
5,1,F,16.12760195,0.06317597,2.062714121,8.256283529,False,False,1.269556458,3.7516,0.9892,4.974,0.6464,40.84600706,0.6171902579999999,3.750043691,8.274576114,13.1556,3.0268,True,V,0.370671817,True,5238,W
3,1,F,34.46924534,-0.047946254,1.040302141,7.250190306,False,False,2.576867564,12.3614,3.6066,10.9814,1.4304,32.76867906,0.6677025560000001,2.188840121,3.959017658,14.7044,2.5202,False,F,0.517643249,True,2940,UE
7,2,F,38.19274391,0.936976968,1.078226773,2.562069187,False,False,2.08133977,15.0858,1.8464,13.5118,0.4846,37.42084493,1.059858895,1.708530563,2.555026525,14.724,1.5238,True,F,0.460947234,True,6777,W
4,2,B,23.857840300000003,-0.909939587,3.160790309,11.76072868,False,False,6.674927349,16.2688,2.6918,15.0494,3.8708,39.00812291,0.423002939,1.248709969,2.827281611,12.0346,0.3952,False,F,0.334273991,False,294,FE
7,2,F,27.80667727,-0.046208548,2.09775477,8.052113115,False,False,3.0925339,5.9704,0.818,9.0388,1.2036,33.30287937,1.917201131,4.050423703,6.1296180310000015,17.0,1.5142,True,V,0.639354045,True,4773,UE
3,1,F,38.46759015,1.133004487,0.624301651,2.059669774,False,True,2.311441325,11.421,3.6092,11.4544,1.298,26.09834213,0.387289284,2.5866164080000003,4.580888493,12.8814,3.0974,False,B,0.565510032,True,2989,UE
4,1,B,29.88061412,-0.029414542,0.860877709,6.348784034,False,False,6.745590681,13.6682,2.1802,12.1792,4.399,28.03730595,0.25851081600000003,1.101798804,4.688083876,11.5048,0.8386,False,F,0.456047722,False,2788,FE
4,2,U,22.47724415,-0.33654623100000003,0.149881242,9.196196081,False,False,1.192585628,15.0824,3.7138,15.7056,2.697,40.06670859,0.490440586,0.955559489,3.856990334,13.4076,3.1946,False,F,0.397300742,False,4215,FE
4,1,B,25.85350614,-0.762851793,4.102622477,10.9947964,False,False,4.655693156,15.3394,2.245,13.6604,2.0974,38.26294347,0.543268788,1.353281504,2.584127882,12.4226,1.0094,True,F,0.367729724,False,4543,FE
9,2,B,40.11195089,0.8167219840000001,1.200293563,0.368529769,False,True,3.101959774,13.685,5.2784,15.3488,2.6604,30.43661805,0.564072644,1.094567173,5.455129262000001,12.9646,3.2974,False,B,0.491656185,True,6155,UE
6,2,B,25.77749482,1.640549054,1.6938037190000002,0.10329311,False,True,3.955933938,15.6664,1.6132,15.7178,2.3424,41.5423529,0.634359117,1.609438851,0.601170998,12.9668,0.475,False,F,0.347235325,False,1667,UE
6,1,F,38.79329105,0.04646257,2.479352866,5.571626045,False,False,5.301273538,15.2786,2.2074,13.5502,2.8042,35.76824998,0.16584294900000002,0.65466077,4.751769724,12.5638,4.4356,False,F,0.396753715,False,5994,W
3,2,F,38.5329383,0.6809024570000001,0.5816804760000001,0.345213853,True,True,1.742829056,12.0184,1.2684,11.6188,0.428,23.02957267,0.289820263,3.3670903610000003,5.150914864,11.0524,3.2978,False,B,0.522214265,True,4142,UE
9,2,F,39.51395881,0.7520423140000001,1.938238376,0.421109653,False,True,1.71804887,12.611,4.0162,14.0076,3.0156,27.19213758,0.105783361,2.005003854,4.324379918,13.3778,2.0432,False,B,0.5747419979999999,True,7551,UE
6,1,U,31.43383068,2.298743259,3.895579562,0.447893343,False,True,0.575566782,16.3628,1.5274,15.8952,1.1918,51.35550422,0.479767019,2.389515936,4.470613275,9.321,3.0998,True,U,0.194219114,False,7581,FE
14,2,U,42.67720958,0.6635067179999999,3.77999525,5.613313036,False,False,4.012106928,6.0842,3.1048,4.0184,0.3346,17.5042625,3.358671085,0.5600833820000001,6.230558627000001,13.3434,6.0874,False,V,1.300939373,False,1785,W
3,1,F,37.82308625,0.14353771699999998,0.613702257,2.500513953,False,False,3.878536863,10.3148,4.756,11.0312,0.9442,23.67034892,0.299081613,2.4303992830000003,6.29120705,12.9204,4.1406,False,B,0.650139963,True,9216,W
4,2,B,30.18127559,2.267576185,3.711611189,1.671347558,False,True,2.216339514,15.1554,2.5194,14.9126,0.3164,37.12061835,0.8486208000000001,1.408401084,1.183208609,13.0508,1.9888,False,F,0.406264578,False,1447,UE
7,2,B,15.52783153,-0.946999958,1.466657481,11.32529106,False,False,2.209809277,13.8618,3.062,13.9216,0.853,37.45617334,0.7102930059999999,1.108541666,2.306123314,12.6246,4.1026,False,F,0.41129373,True,4535,UE
5,1,F,14.70086371,0.82445958,1.871388841,6.461346944,False,False,2.559383754,5.092,2.0944,7.0762,0.4778,34.4515606,0.46517304,0.390872919,6.70345236,16.0956,4.9824,True,V,0.556135058,True,5971,W
4,1,B,27.89856351,2.9591089530000003,3.426414677,5.507953692,True,False,5.064838548,14.4378,0.6890000000000001,13.6092,4.3076,31.9061765,0.630037045,3.265394778,4.636042188999999,12.9706,0.4048,True,B,0.459413147,False,3074,UE
3,2,B,23.794535600000003,0.980969095,0.7073995209999999,2.58256375,True,False,1.54491315,12.322,2.9644,11.7728,1.5204,41.92405953,0.74210131,0.796377308,1.702663882,13.1748,6.8222,False,F,0.3887622020000001,True,5573,FE
12,2,F,29.73009762,1.304863806,0.157752728,2.091807505,True,False,2.8112018360000004,13.8108,4.8288,15.3582,2.4818,37.14664057,0.09795415,2.330316895,5.4152098760000005,13.3946,3.0224,False,B,0.429189161,False,9111,UE
3,2,B,36.17713596,-0.146110755,2.028494674,6.173888016,False,False,0.902851594,12.7734,1.4932,11.9456,1.1328,35.54382933,0.064558618,3.841836321,6.130914204,11.0738,4.2862,False,B,0.343025175,True,2321,FE
3,2,F,42.93116658,0.118968724,0.847066841,5.161270481,False,False,0.503457843,11.6214,1.712,12.1102,1.5914,31.54381015,0.971837907,3.864663362,5.3914982170000005,14.9438,5.3272,False,F,0.61514347,True,414,W
6,1,F,47.50692388,0.620458261,0.775795483,0.194882634,True,False,0.949877971,13.8944,2.8534,14.6824,3.3838,27.05709672,1.481955867,2.105172306,3.391047467,16.245,1.9912,True,F,0.6889575590000001,False,241,UE
10,2,B,30.93725679,0.865558527,0.030030323,1.22464966,False,False,0.774860013,13.9928,2.145,14.2226,2.885,33.20827746,1.013730637,1.768383856,0.525648122,13.9904,2.8636,False,U,0.486492091,False,5823,UE
5,1,B,17.81806474,1.785945712,0.484347248,2.617273518,False,True,2.486461164,5.5442,1.3616,7.9066,0.586,37.23198222,0.61388988,1.391560071,6.78698474,17.4886,2.3234,True,V,0.543659487,True,1761,FE
4,2,B,23.17990818,-0.673837528,0.658644667,10.59471689,False,False,4.885714695,13.1916,2.8152,11.9158,1.901,24.68833411,0.481962397,1.31834009,2.56318399,7.2554,0.6928,True,F,0.298971227,False,2557,FE
4,2,B,25.76139015,-0.677021832,3.286743457,10.65014516,False,False,2.999205208,14.3882,3.8844,13.9764,0.9136,43.61676247,0.14497439,1.570895324,4.908712335,12.4152,3.5342,False,F,0.332421609,False,7723,FE
3,1,F,32.71565715,0.640504461,0.678231722,4.063940593,False,False,2.015178007,12.7258,0.4814,10.9182,1.3722,30.40230561,0.521805446,3.683344191,3.590287734,12.6436,2.2588,False,F,0.47594192,True,4351,W
19,1,B,27.23100498,-0.435258409,1.960972062,9.925283723,False,False,3.4421855439999995,14.945,1.8854,15.2296,1.545,39.55846194,0.282838509,1.231988532,4.398726538,13.6624,2.302,False,F,0.409757232,True,7043,FE
4,2,F,34.33304825,-0.27614246600000003,2.369624069,7.1037238160000005,False,False,2.090075606,13.2624,1.7619999999999998,11.6322,3.07,25.87060927,1.156628715,3.798957768,2.470078078,12.4408,1.2796,False,B,0.554820456,False,5826,UE
3,1,F,36.7842704,0.27883653,1.224467785,3.1721186930000003,False,False,2.172728791,9.049,0.6248,11.2158,0.4644,20.26638825,0.950355476,2.728455137,6.612995381,14.6704,2.7144,False,B,0.884215295,True,6873,W
3,2,B,30.60851703,1.114894047,0.266835974,0.456467586,True,False,1.6931415769999998,11.989,0.3094,10.6432,0.718,31.16358573,0.47529966,2.488656198,4.831969054,11.6096,3.5366,False,F,0.454895314,True,7727,UE
20,1,B,19.05677114,0.288821541,0.167941586,4.825317697,False,False,0.0,8.118,1.585,8.118,1.585,31.67223592,0.7932692659999999,3.687572992,8.063325232999999,14.7628,2.4168,True,V,0.602511931,False,6045,W
13,2,B,32.40676379,1.056458178,2.240038021,0.335566451,False,True,2.624699853,14.1888,3.645,13.8794,1.0386,37.50836296,0.173869876,1.298660032,5.392389248,13.9814,2.3122,False,F,0.443631796,True,1474,FE
3,1,F,31.63165533,-0.153467827,1.470534891,8.297247148,False,False,1.84232324,11.7616,2.5824,11.029000000000002,0.892,25.52565762,0.451588588,2.730189032,6.65624774,13.2012,1.5286,False,F,0.620085605,True,314,UE
7,1,F,32.02359215,1.516157741,1.941605155,0.363465703,False,True,1.6282399090000002,15.1024,3.0144,14.779000000000002,1.4186,34.82238124,1.231079109,1.69817984,2.59134889,14.5834,2.5314,False,F,0.498840537,True,6062,UE
3,1,F,43.70633856,0.059552588,0.584492032,4.879206417,False,False,2.139243399,13.0668,0.8932,11.3714,0.4114,26.502971,1.795162149,4.036347138,1.830343465,14.4188,2.6448,False,B,0.6755118390000001,True,5908,W
9,2,U,14.04374849,1.002302828,2.221165721,5.0825732530000005,False,False,9.681129589,6.544,0.54,15.9534,1.7376,10.14452517,2.173956829,3.836345913,8.142550443,5.803,0.001,True,F,0.7988040759999999,True,548,W
9,1,B,24.30998324,0.262103171,1.0620825390000002,3.870757985,True,False,1.362369054,12.6642,2.9218,13.1542,1.6506,27.55944556,0.207559603,1.651467828,4.88479601,15.2958,2.3854,False,U,0.6842579990000001,True,6019,UE
10,2,F,31.1115741,1.29741031,0.766953436,6.772505899,False,False,2.59058659,14.7012,0.7368,14.2184,1.8084,38.37514907,0.209675415,2.031576213,3.165993513,13.3844,3.0112,False,B,0.405256841,False,4591,UE
6,1,F,36.69586223,0.522676499,1.525012069,3.321366632,False,False,2.995654506,13.5058,0.7246,13.6454,3.717,35.52238257,0.477488002,3.694515561,3.030347481,13.1242,3.3546,False,F,0.442335178,False,8563,W
4,2,U,23.56338641,-0.473948875,1.83736093,10.68255495,False,False,2.624949379,14.8486,3.5474,12.8586,1.8356,32.86209584,0.7410572259999999,1.969444059,0.6262721139999999,12.5528,2.379,False,B,0.440641496,False,3125,FE
6,1,F,26.422237899999995,0.147577005,0.337781658,1.653624094,True,False,10.87401543,9.7042,3.6874,18.7458,2.3536,17.52930611,0.815683313,1.244366259,6.978005822999999,10.9218,2.1404,True,U,0.773844695,False,6208,FE
4,2,F,44.8010411,0.401311578,0.130295412,1.938284073,True,False,5.434071553,13.9416,2.724,12.6124,2.545,31.40548996,0.605628663,1.315856739,4.656594042,13.0304,1.367,False,F,0.502180745,False,4694,UE
3,1,F,36.75423962,-0.143119809,2.016059507,8.1236705,False,False,0.123933208,10.8636,0.066,10.9098,0.181,18.97555276,1.812192824,3.545764,4.298979714,13.0832,2.4786,False,B,0.8917798840000001,True,5682,UE
4,1,B,40.7059275,0.523277344,1.994229973,0.186293968,False,True,0.7955874559999999,13.0802,2.8510000000000004,13.1364,2.0574,27.65359477,0.923627125,1.608402703,3.235620883,12.587,2.0956,False,B,0.52998801,False,6788,UE
9,2,F,44.12729338,-0.6405479510000001,3.800988151,10.49848265,False,False,2.690151297,13.3114,3.7664,13.6784,1.1014,30.20045476,1.436272179,0.658267859,3.644794645,15.3182,2.1704,False,F,0.630742166,True,1545,UE
3,1,F,20.75516689,4.729496763,0.047242452,4.278242707,False,False,4.9262222,14.36,2.7496,10.898,0.755,22.775903600000003,2.2865472380000003,2.729732642,0.09521811,13.853,2.8866,False,B,0.729345584,True,7865,UE
5,2,F,30.94515004,-0.200050481,2.75293404,9.074772993,False,False,2.07265507,13.3064,2.351,12.7804,0.3462,37.59589524,0.246038385,2.221409013,5.552989094,14.2636,1.1886,False,F,0.442593119,True,7966,UE
5,2,F,40.90498793,-0.428903285,0.210529125,8.487278125,False,False,2.190514917,13.2714,2.3604,12.812,0.2186,26.29427479,0.686735579,1.857027856,4.232970962,11.5072,0.2108,True,F,0.492265614,True,3470,UE
